-226.53248902,-506.779785608,835.747957618,313.289534264,-441.702357622,-416.14175325,621.964555438,710.370536066,82.7177663671,1173.36351163,0.0
-194.467806758,460.775391083,-1697.37577909,-577.98319356,-128.265029895,-267.70377231,67.2769598675,-188.24110708,-122.824126711,-323.148826222,0.0
-228.671912459,574.711177474,-832.222575009,-614.999061811,-507.028232658,358.207693523,-75.8169600799,546.657506204,-534.801924214,505.556833849,0.0
-145.278524703,392.210281476,-1311.66172456,-154.072650527,-458.844023883,422.366248393,419.521216544,593.315514074,-139.329598151,86.2338468438,0.0
-376.910553694,239.526581076,222.43201664,-140.323135655,-469.452676345,-108.119295289,-1283.25701845,372.448356078,-9.24332508755,929.86799135,0.0
-329.179735399,1021.36437279,518.296708724,303.347700075,-1119.43454554,262.864830508,44.1758821391,615.344774883,-111.307040017,-1378.45771584,0.0
-114.699528468,-190.045790654,355.117914482,508.413453283,-337.407263116,-99.4337213882,503.66907433,-616.85793408,-81.1102437031,1313.79117915,0.0
-374.918260988,308.48382034,-646.519172157,-520.302965776,784.154540068,-555.351906155,-200.825728503,363.97981799,-357.247526911,101.134414679,0.0
-108.711655038,-245.469393337,-542.002664618,-892.138031909,1041.40687313,-953.613014769,-823.203313737,1085.17759472,-767.220606748,-1044.38791367,0.0
-252.735036098,324.09295999,-745.8463012,-1180.87338278,843.261349784,-281.082394802,-1385.53495615,-697.665373397,-1079.60179266,-2254.90507975,0.0
-110.834631233,885.67457801,370.639102399,-755.521324476,-113.34047386,-579.386932092,2076.51911877,191.432791477,-579.411981715,928.347800877,0.0
-327.435422633,-658.927099697,476.802590624,370.712656806,121.352377995,357.557897597,-90.4535971486,-139.284352586,1319.33389921,-847.193125743,0.0
-519.26715741,-1046.49638658,23.6718048751,685.348514112,-1.74700509099,467.128546764,-835.091961243,-568.079769203,-1190.20182715,-1118.89248585,0.0
-543.402618704,-815.829641408,-1618.43978009,1574.42427877,438.443167423,570.965972973,-1058.68134713,-204.760194642,-876.434627092,-1288.96565977,0.0
-378.220973308,-1747.73189612,-865.370286499,769.363525892,303.111249395,290.966855343,-620.201990659,835.939767898,2072.30007823,-689.875525139,0.0
-310.287486935,1221.73314588,522.539792768,-127.66603912,365.835237826,402.961356501,-337.280128247,-2221.36158514,879.931909561,8.89119156903,0.0
-289.039127023,18.4320454365,-508.740442123,-235.053620645,520.98676388,454.799734497,263.195671207,-2098.60258331,1505.4782586,628.574133366,0.0
-247.793083393,-181.600397769,-972.959490329,-383.71949684,2257.83867883,231.446128503,1297.4899857,-2219.4817895,1418.94947487,-95.621890689,0.0
-189.363157322,34.2743102201,353.439333551,159.586432366,1254.17253781,-922.652741144,-3598.87587798,-370.931954015,1111.49677623,452.26974523,0.0
-217.536577786,-684.260924173,468.091697739,-619.95755396,-1643.30575375,1206.52678646,3526.89316716,1432.0783578,-1023.28743954,-113.513521884,0.0
-105.384373391,262.210775227,-541.811881764,204.828322679,969.259574875,43.0126462096,35.0180241886,-1120.5955461,-90.3468182688,-637.84846267,0.0
-174.765117213,-95.0495855979,310.150391302,588.219589349,633.165043088,-1453.42829916,-1256.2105824,-785.655800318,821.073776538,508.071010543,0.0
-194.412902667,-799.770355274,1160.28065484,-986.891247264,-1218.3927268,636.408540195,2523.97312894,721.074448755,-634.050813648,846.540995948,0.0
-274.860964316,736.288863222,-1292.1876011,-543.290395359,-232.17578436,883.724031136,-2533.90327363,1514.79353944,-587.915161733,-2271.3337319,0.0
-93.6102013327,-456.992420138,-538.163106847,-749.336391002,-926.406726222,-522.050096678,-584.550976693,1513.31909939,-19.1022684527,-1883.42922748,0.0
-176.807789431,-280.681129866,1502.88766,-1089.84984117,-1293.29094462,43.6494777126,733.960961395,1379.59610139,480.465598889,28.2939087518,0.0
-191.436874571,-99.178158147,1188.58006228,-243.389773004,-1530.83776226,-579.039850729,144.627464005,306.058619731,213.010168919,309.340214771,0.0
-268.505274555,273.492504398,-750.838506383,-117.759190204,-1166.29977382,643.996329627,-3072.42626928,287.162754017,75.9391643894,907.193873012,0.0
-168.939064049,-0.19849373777,-854.147731102,-684.842416037,-926.287163713,-212.82192884,-2121.56154091,-115.840280949,467.559258952,561.430991336,0.0
-81.5644502104,-298.961708564,1053.13177058,507.784139109,-271.423177925,-347.560043408,1045.66960372,-1485.71514685,-136.687854875,1363.19347373,0.0
-295.538975043,-809.971283734,1964.16942825,-614.750428445,1482.83079055,-976.520700021,1700.54343045,-1551.94621996,-283.408434235,930.573854916,0.0
-238.116783524,-179.218426036,2907.8647113,-1591.55038409,995.553535547,-1800.35203585,1505.7152219,2225.80653975,757.490747563,90.9289751814,0.0
-350.498176689,874.647361694,1584.25073283,-1205.46823046,-1018.61755562,246.767353634,898.84322076,1890.06843078,-133.133885808,1071.8465694,0.0
-197.47816365,177.714922364,2393.00333821,-286.825143501,-917.478999162,-580.765194394,1181.59023357,-2123.58418166,1368.53209809,1395.029117,0.0
-83.0884212696,171.503697955,2265.60182125,-1451.42657658,1500.98728369,-810.49512332,2544.67582435,685.29742788,229.011242566,1499.57679069,0.0
-188.224872009,298.895939506,1356.60175542,-1683.77372213,911.217829568,-910.305767195,1021.55430695,2460.29710566,59.9677136724,111.453716215,0.0
-216.423579375,-243.433297047,1957.70355508,-233.498526691,-1717.64432424,-1157.35384059,298.45025553,-1575.87364961,907.384265498,1314.73810444,0.0
-16.9581873659,470.188659983,1967.57437151,-1983.87070465,1397.50259517,-533.13526002,1238.45119016,15.27385999,-3.78706573625,-134.896345864,0.0
-150.521529912,363.734587126,1308.72662519,-388.529061533,-309.092842147,-919.419342558,-410.008790627,259.371572967,-321.942873648,-806.99777205,0.0
-58.0456059776,113.891601985,1058.13307156,558.41714796,-459.317232017,-10.628826327,158.095626728,-2215.40322771,360.90140464,1544.26236007,0.0
-219.952597582,343.755888334,2192.07916781,-1511.94830481,1715.59518838,-343.534871109,1754.77181072,2040.16801908,-107.444473273,460.445012691,0.0
-105.823505224,918.220601398,1950.84044674,-1493.25993217,1680.82533772,-2536.72218167,1690.86010277,2862.28545938,1056.38574274,-222.943306249,0.0
-146.291892231,-224.70513655,1741.08055361,-771.168591801,-184.041968213,578.283282864,1717.97908937,-1118.8379524,-220.320925324,1747.7230162,0.0
-204.281809503,-644.684002022,739.229102369,872.951724579,-2190.22156487,-595.369826113,-116.447885632,-2940.59609258,1808.57375629,1136.64600263,0.0
-422.336831885,-499.069396753,-508.092430464,195.761709762,-280.275462846,1551.64346842,-328.326764689,-438.354543664,-566.359372125,126.990398548,0.0
-249.452954559,-165.148509187,-1851.59324155,-298.438993185,513.659613162,-423.323338983,-1819.13657449,2080.34093578,407.565179948,-2108.85837658,0.0
-188.828211073,-304.691226157,-1875.51777635,-442.931152936,1336.94896031,-117.016963677,-42.4443713115,3354.13389581,-845.587427536,-921.082643688,0.0
-253.490886798,162.760899599,1466.743753,-552.261960161,1573.69840792,-1921.10002659,2447.06903115,2914.36668629,922.105117695,-906.313837247,0.0
-322.305640371,207.692176578,1944.97538471,-284.414214458,1407.31580792,22.2499273603,2673.74471028,1507.81909009,-694.085296559,472.387557002,0.0
-252.328441705,412.86006739,-1670.917814,1076.30666001,1488.80815779,-960.863219907,-1220.58686788,1143.09913637,1086.38919306,-732.563636477,0.0
-76.9928462647,293.308326338,-1166.1662901,399.703309299,1734.22660556,445.129572236,798.765106028,2029.54751408,-765.484174329,737.191375298,0.0
-63.7930114248,-5.17559340952,1226.28511252,776.500274324,468.039762893,-1552.18683421,2170.81179856,2992.32333268,1661.20363351,-99.0041309939,0.0
-171.37096269,-141.66831813,-577.543206803,-754.977719187,-970.361735315,369.300849497,-1735.00758937,1686.40392364,672.658558654,-443.644592455,0.0
-350.034111061,849.810777822,-335.614140201,-1449.46355483,218.439669675,815.210531526,-129.724011997,-2656.10897875,-1868.94546414,639.573164087,0.0
-292.883469871,-744.430959239,545.13976915,2752.72572364,-520.63935218,-354.578905569,3118.22304857,1748.82277295,934.413069161,171.813623402,0.0
-322.270267398,-353.55968428,-7.46409416594,-800.610936488,-1251.55659216,-1727.41390846,232.796488012,-1003.53703131,457.575392185,-875.64416028,0.0
-244.003055062,-16.8239424015,-1102.82739388,31.9435764662,1830.14412254,358.505425208,-2367.0420212,1287.10551673,803.931687426,520.9825769,0.0
-201.522999004,1334.02784081,313.414340757,-3079.68217163,1687.57896705,656.913129633,-88.9747997273,-1409.26251847,-381.973687061,1440.41031145,0.0
-186.949057559,-1012.0872736,1115.71817025,-3263.51289072,1202.71427004,174.933562065,-463.470796976,-893.337202628,-653.766250492,-567.677997107,0.0
-273.817558683,-982.324624668,-503.640840234,-1009.89816401,786.23684823,1330.99081788,-1940.06108255,701.156192107,-481.688670222,-413.540577786,0.0
-288.447200503,1374.65162409,-308.195648362,316.698623926,1135.62958136,-361.654291318,-1206.03075652,-234.363844727,631.720362741,1282.82685968,0.0
-110.188360195,738.582986682,872.382748956,-189.797760756,-106.546217246,-2135.7028004,439.095736354,-823.047513835,355.278766856,1155.16083674,0.0
-197.434282045,-306.671546197,1577.61328778,969.150978354,-2170.96822497,-1501.92219182,1599.05462302,-1051.00430689,-81.404908289,-349.471614559,0.0
-107.021674215,-218.158642839,1197.74008634,-697.305286376,-817.750341066,-2326.61820092,874.969025588,-165.045414493,-512.300772961,-442.947843673,0.0
-106.825024408,198.034462709,1000.65191982,-1158.95546238,676.273119541,-1971.79780015,1441.57109217,486.127159752,233.906898697,1581.33191414,0.0
-79.7731886343,1723.44225785,9.27046824826,798.025303374,-1954.16196724,-25.5533135925,-154.193034809,663.517024513,1320.76913598,1566.15285254,0.0
-163.246423045,-16.5596030684,-997.699951473,334.371872087,1804.17418519,932.992430341,-1433.50684112,279.503441278,655.723662432,296.338914401,0.0
-191.465918022,-1197.82419865,401.064043705,-837.341271068,1410.10275155,1385.13388671,1072.3410686,-1020.46539933,-299.404652176,-1956.32262261,0.0
-105.932775816,309.542549056,-158.209339114,-18.6939984698,249.529272173,645.628874382,-101.609184636,211.07287254,353.855469241,-62.2193482736,0.0
-459.109185341,-500.380779607,-284.297468599,-27.6755132034,-1217.28481673,-1086.74623306,-44.1681388345,-36.9591163873,-1297.75079778,1401.1079908,0.0
-208.721217846,-22.7536709831,148.225073076,-1068.95822485,1005.1110465,58.6787133968,498.0311855,232.497387115,1062.9138991,-1120.50003452,0.0
-173.97786268,619.075203775,307.085544264,1611.17068968,-481.098933134,865.764990567,-629.616438511,-597.232347425,430.922022515,424.173448567,0.0
-192.045589452,231.942317804,-350.38150492,-107.442939839,568.230053058,-1546.13429682,-258.62224531,591.284774916,-1795.71709251,255.096971235,0.0
-302.549002743,-250.933861653,15.1770029727,-170.744524385,-725.797300063,1042.09135303,-87.8759421426,29.3804598853,1369.41629123,213.310939769,0.0
-116.481784611,-638.695594513,225.664091663,-1323.10987621,927.999834167,104.600742292,871.460882445,-830.914860209,1175.49894294,-536.601476147,0.0
-476.219774668,323.703074014,-507.662440485,429.910083796,-601.266911761,-1184.22266801,-268.158020867,781.076030943,-1686.2298387,593.113000351,0.0
-286.699248017,-453.433455191,643.81465113,208.140915692,591.479804095,-43.6853222865,-716.780131066,-730.68204849,-462.905552799,-311.261397684,0.0
-271.998687199,690.82948492,-497.889135491,643.601947237,176.893902913,1584.93884603,569.078393925,755.653884503,1357.3286554,-628.748884664,0.0
-155.026295032,-13.6005203021,752.625476197,-1686.188109,-52.8065596729,-2353.64341459,-51.1412291955,-131.9375962,-1226.8859955,-289.244162204,0.0
-278.55973039,-462.038388266,125.959284529,750.04017695,275.2536467,1222.81699445,818.881156438,-84.1142755711,1257.27650071,1112.40427082,0.0
-329.024370262,-269.951146046,-515.830317036,427.69182411,-683.584577916,-515.500026623,137.293090103,71.3728880758,-445.405745844,807.949421959,0.0
-132.214168538,675.026373909,270.974069284,1188.9175866,-26.12075311,528.255304784,-375.659050188,398.511082423,38.3260016309,-1452.32144562,0.0
-267.521657897,-228.641888056,-231.061180276,-1076.8691843,1043.43496737,-84.5257289256,-120.540689027,-504.453156276,975.340018555,-154.667132894,0.0
-304.425081527,-137.377648768,-230.627852274,148.372108479,-898.950278719,-1071.90501057,114.753957025,-188.991724732,-1875.98714476,1275.3992868,0.0
-253.222330388,278.326594766,175.928928247,446.221630067,153.591171738,1190.04218433,-179.904763901,917.267786897,1517.05325284,-1251.73882054,0.0
-135.079794253,-113.632964012,-101.890170179,-868.457052465,-655.59202124,-1342.15214021,-526.240534014,685.579597758,-1092.99363393,464.591256645,0.0
-260.110868148,370.084675467,120.938821484,-430.741035038,1389.08867452,714.403303684,263.12467627,-214.038577299,948.907758136,981.782050462,0.0
-257.126595975,-477.649260693,-30.9222980012,-317.474499572,-761.297827905,-737.99362467,535.163559425,-311.918301866,-927.692953428,420.308255775,0.0
-258.892506766,-100.049817044,-155.321554429,953.671319535,230.91909333,108.662807591,612.362238639,86.3967985433,-247.16131588,-910.739442585,0.0
-184.782212214,-299.228383016,-112.101339596,562.365929027,-965.87600664,-54.702793429,-123.70460172,-242.426812989,-489.851165637,-1596.33506898,0.0
-362.19060702,-24.6153684942,-289.083969459,255.123188058,-489.421892123,344.94925661,454.013283418,462.423752022,-38.294519909,-1454.6856822,0.0
-226.004644335,81.3184381049,-332.755614018,939.819755054,607.646212971,-34.2880309048,66.2701626858,409.257932016,-65.2392777936,-628.810295979,0.0
-356.465702442,95.5780982396,-369.195062961,-389.516118118,-943.783510441,497.286273378,-67.3733032066,86.9311787822,238.384847854,-604.828870364,0.0
-235.111007956,80.7053125736,-208.226016828,588.935551143,-382.525905073,-598.833141089,-367.395019664,-168.768070975,-1035.62257901,-31.0808973146,0.0
-216.711247341,91.2015238299,1.93346586946,345.060264137,1410.19073276,1188.07419123,380.951659965,-260.577847512,768.012205286,-1006.23403988,0.0
-87.5166028949,-131.947655539,11.5767529535,296.648840743,-504.18556038,-1702.04187049,-194.197422247,138.388293331,-1478.59531012,-368.225333946,0.0
-277.268799846,-275.384426334,154.469745864,-278.640943753,488.886533463,1724.2016206,154.840542231,-707.483937454,1072.35516282,245.876500234,0.0
-201.211403793,4.22179443605,-123.9673011,-651.887647486,742.616320332,-1159.82931179,-552.678661589,-456.482616923,-634.119278245,1619.11937489,0.0
-170.789817146,-3.20106835854,225.514091284,1159.90714001,-370.517056858,208.248629261,-493.178474601,627.101576642,4.62677322827,-1432.51285852,0.0
-177.243248867,-639.259397489,-178.435566442,-867.118820788,-52.4640739958,768.010735182,824.077757863,-670.929391649,-46.3002309757,-59.2887276733,0.0
-229.131553316,773.707888315,-225.004641565,1152.65440425,647.992353401,-1413.9923141,-119.11306976,-433.762451474,-763.783729451,1788.92594024,0.0
-255.109049717,-384.424198612,-60.9568310765,-1844.91430334,333.905175059,1266.38247274,-116.852142284,-417.039634391,1629.98990539,446.326922742,0.0
-420.453449923,511.209188651,168.462918033,1719.35873534,-942.444821422,-1139.14344242,-796.803464275,1043.28663698,-2032.7860768,-1065.07273369,0.0
-368.75686963,-34.6534347529,-337.035338306,443.313293826,877.799369725,346.049295605,378.939623976,-902.934590089,737.481052237,1406.01084197,0.0
-151.896639916,292.494959753,402.778323328,-1694.70909476,-122.570232345,840.822947784,-48.7497547322,247.747902099,1401.29336086,-1409.04909951,0.0
-163.224419331,-1117.13617018,-678.086575205,-12.9275980337,255.824924108,-1239.23819733,237.76788731,-1687.75425706,-1895.33067968,1770.70428779,0.0
-204.258062134,512.900543171,-304.809821029,199.540942488,-1108.37039994,-71.7317021689,-563.420615097,1436.94095816,-517.590352534,-338.259012826,0.0
-256.913672336,37.8817213509,543.387845015,-797.76495063,806.521542025,532.335591804,929.23220336,56.7352876682,1533.02995905,-918.930559918,0.0
-206.191472499,-756.842663828,-248.287552933,176.464428424,350.845679918,245.838131563,1026.38435613,-1632.19116774,1040.97933523,507.357222458,0.0
-321.654415179,-462.394578697,-662.901871647,226.851149626,-594.361510809,-687.162725652,99.8644696942,-1859.2404493,-945.671365155,203.307734464,0.0
-400.545262489,-1.6708882004,25.0622558851,460.899780563,-601.888606531,-369.850039107,-632.796869638,-1884.95610396,-2164.19094216,452.461794299,0.0
-273.760459272,541.82645605,477.288315091,80.8646673675,-223.813578319,-336.875008352,-406.265136541,-1887.69656602,-2145.47485466,633.586197928,0.0
-279.402772946,106.678558108,-76.7109316771,554.681692813,479.933866768,-968.152482011,401.89932363,-1465.04201589,-2785.2553388,389.482289994,0.0
-154.216296661,184.010810823,191.744017835,782.348649065,758.096556676,-539.543234175,225.835141552,-256.768519776,-1636.17121643,564.715794344,0.0
-199.640526414,341.109542023,170.936260392,1112.99122416,-389.461301977,194.139051779,-890.149972677,-1992.80986178,-833.622149338,724.047433851,0.0
-269.179548056,289.251169484,241.407778164,1018.99631468,-799.435345298,1582.75510421,-367.828744211,-1675.17039675,2102.24230691,-56.7010799631,0.0
-148.117027757,411.850512957,173.909251576,571.028212156,608.686511333,735.066398099,-129.187688759,659.248174974,1645.60730126,-231.777716411,0.0
-268.909240681,-82.7640565401,53.9539391842,29.6042942874,1271.81472978,-230.702006102,349.783902772,2162.22052901,107.886620821,-910.233921726,0.0
-134.824472143,350.475236916,935.567005854,-623.001360551,275.733919112,364.52499555,-151.179725311,375.92714076,-826.899999902,357.752015388,0.0
-212.096168106,-273.858161583,-335.58836363,-557.239660142,363.627011518,221.456596108,670.565621863,-1036.18733466,-250.915808843,1005.12980732,0.0
-111.464347939,510.697417494,-880.021946099,935.545887493,-991.813210781,82.5515424748,224.415691952,768.70517762,722.10851003,-1353.53590043,0.0
-284.783152664,-117.391558756,451.243226525,-572.537383168,58.235123963,-585.303250727,99.1948090409,315.3579414,175.718612625,133.204588102,0.0
-231.035327946,-277.728138516,941.507336263,-772.898712324,-438.578755817,611.898052894,720.261480692,360.082197395,-745.08224791,-147.086113761,0.0
-285.757648368,-196.81085015,-887.1661493,-1.46185335084,-18.3041392697,-48.4681493114,-783.450191806,99.3754933674,209.621963694,-565.071171289,0.0
-153.817338896,401.6427771,-282.400433507,1462.43697558,359.565630412,-1137.22832108,438.337716709,-218.703986723,458.560093262,133.058851246,0.0
-405.680775985,-714.201768178,786.753225352,-350.181270488,-413.21178166,801.152634991,660.11980379,516.864807214,-174.825005765,47.6144894465,0.0
-320.867724227,677.29581926,120.784688214,-280.58163392,566.273198359,1545.07289842,402.171699675,-186.775078043,-793.661655878,366.837008243,0.0
-381.642512409,833.97350466,-6.64124941049,341.903667259,142.217589397,1493.41085394,305.323635626,56.6731810474,19.3184381663,744.204432386,0.0
-291.310681273,475.969666374,391.147414306,-939.093363417,1267.4434193,1431.03372168,464.595235373,-151.531284845,122.755204263,328.647273473,0.0
-390.422391532,-680.528227616,-335.582302873,-144.07844889,-632.589958428,1047.60286389,19.7686274614,-4.3147452584,142.344964892,-1163.97443124,0.0
-325.922822941,652.226910166,-3.33734027842,220.400732738,-704.604026506,-810.873969106,-303.426782927,316.640512258,-200.687118778,979.456366549,0.0
-356.412078421,-767.890606309,-323.928130032,71.3379929821,649.844391993,-1489.57162175,-577.646692769,-8.20417074229,-173.574046424,-408.238719196,0.0
-436.182676804,87.5829873195,813.297179529,130.421424745,894.9778976,1382.4664665,915.95438073,-334.373604889,243.021113127,317.955167433,0.0
-299.819918763,425.792359094,142.60387148,8.88618386857,-98.9357194005,-692.714133402,226.618116171,-163.102941742,-268.946967859,1253.37289917,0.0
-319.779914261,80.9160911757,9.97773857573,-1160.67418387,-799.48164168,-149.21025706,-797.560266686,168.172809025,-245.737754505,1630.68597221,0.0
-408.146788434,635.846169649,-537.2458526,-1204.73514995,46.1434704933,1345.28564103,-914.972756133,199.996497213,905.375894145,569.526495703,0.0
-276.319293879,-38.2539663128,-411.519666593,448.98161132,325.599326548,-1234.39056715,-924.174840345,190.063794885,-456.941338723,761.589457831,0.0
-391.891856386,-380.706907498,-115.568474751,-993.397662985,1062.71029901,1167.73692839,106.828947994,-500.672255332,1418.13931418,597.062680854,0.0
-410.984710483,988.118306808,232.667674551,584.679831803,-1047.19321446,178.118127667,-751.026022264,954.609545561,-697.010699205,-389.217729871,0.0
-318.256288639,202.021389785,-492.268769041,775.79727893,195.234692048,-783.60586571,-478.962600873,-112.761137142,-1707.8903277,1412.36151215,0.0
-515.461585781,-128.457505542,-347.977225828,811.037455967,793.853483764,-852.838748196,-313.681345991,-228.829706576,-782.011306315,1472.23101144,0.0
-167.123886058,-129.866437885,-42.8266635274,255.358258388,1213.61772443,-36.083865815,-114.041928544,-797.89759291,678.220035599,-560.421182759,0.0
-232.875767584,752.83139145,164.23684622,506.673585181,1061.56812687,256.165585345,-172.573131171,-573.036931431,864.216637006,7.48151956904,0.0
-332.120749286,505.620993635,136.28223411,-402.962601918,658.327826777,108.016024893,195.38123569,-1112.61011442,670.17688354,153.614536686,0.0
-382.236556637,-472.436932812,-717.222090076,-843.869804856,-723.042503378,294.121414494,288.903275453,817.159937408,-268.651103328,-192.814895347,0.0
-184.817310553,-127.449703723,399.651900212,599.006698546,486.886017293,229.819281681,-836.019384623,-505.412806999,-311.463563595,417.540783492,0.0
-368.855585887,115.005079643,-1521.56164659,-120.758145055,-356.095870381,81.8434087209,1123.84443747,346.38330442,-1968.43103037,166.972573552,0.0
-429.812566506,1423.58097828,1866.94114764,49.667495867,-316.672241191,-173.619454504,-737.110461405,-331.35535772,-1238.69996391,-281.679319717,0.0
-244.428758344,1538.64181757,1254.79573913,-61.0396225196,-387.643831389,-214.738270739,-503.250490725,912.824393542,1520.06084112,486.4176231,0.0
-325.497460695,378.112110334,-1160.51085279,286.983716415,117.849940151,457.631516635,-1390.2260753,-283.865628842,-1186.26090055,-219.528271674,0.0
-123.303655615,445.309065178,117.621181574,56.3691953954,181.66793789,-868.248344242,1040.25046405,281.213606533,471.189169657,-465.613944849,0.0
-424.071439882,-153.390498036,-665.342017491,-519.297580789,1107.56730218,-201.857709034,-894.229289743,-1022.31166491,-981.59354418,-848.967154469,0.0
-236.214913276,345.008831274,83.3816022593,-432.705266878,308.227237526,61.4649583926,-140.649502958,184.722592802,231.345797466,-516.405226081,0.0
-176.601283021,122.204063319,-323.261746857,-551.537264218,1135.44810125,-305.483476685,570.269907126,1322.95120611,387.770947358,-648.747387703,0.0
-81.5580554416,231.038752119,-513.945897989,-221.482938709,74.4669973589,-173.853361201,226.009624882,1419.67890072,-627.420975506,53.6855270884,0.0
-319.768949538,-279.545471206,88.2571012764,-248.74492656,-257.994761604,4.0185956458,-380.708880693,1900.92039908,-985.516312801,-487.083876006,0.0
-156.38318647,-408.502712747,211.62741424,-438.420424294,-610.453143691,-96.1018736183,-606.513335857,1943.73829213,755.487744659,-38.9097399366,0.0
-58.2345257528,899.494378574,-822.357526895,299.050339267,299.53892171,312.77289377,786.154785168,-195.781770823,257.480826183,-509.556127098,0.0
-289.254265636,-526.262119612,-1343.3330223,-696.432424117,-289.003276661,-138.051309517,731.488980993,76.1108722782,-300.541431119,-80.4174408199,0.0
-290.590732798,-416.186238166,-1004.61750231,-444.925461917,92.4316605788,74.9276500815,537.502561157,475.79824553,-477.176508297,254.236511383,0.0
-114.649460227,133.430523097,-593.322653427,-88.1091805028,-261.928551505,118.234564529,-723.30269829,-69.8865335212,522.349415911,38.1264936837,0.0
